sample_ship	sample_program	sample_stationid	Haul	Region	Detail_Location	Comment	object_date	object_time	object_lat	object_lon	sample_bottomdepth	object_depth_min	object_depth_max	sample	sample_tot_vol	acq_sub_part	object_annotation_hierarchy	object_annotation_category	object_annotation_person_name	Number	sample_id	object_id	object_area	object_major	object_minor	object_area_exc	process_particle_pixel_size_mm
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	2	44_n3_kl	NA	1470.470588	50.57254902	34.49607843	1469.392157	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	1	54_n1_gr	NA	24399.47059	221.0823529	129.9294118	23375.76471	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	3	54_n1_kl	NA	2555.981818	65.70909091	43.83636364	2530.2	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	4	54_n2_gr	NA	20120.41964	214.24375	108.0339286	19576.19643	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	2	54_n2_kl	NA	2308.16	65.688	43.148	2308	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Oligostraca>Ostracoda	Ostracoda	Astrid Cornils	1	54_n3_kl	NA	1396.1	50.93	34.09	1396.1	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Euchaetidae>Paraeuchaeta	Paraeuchaeta	Astrid Cornils	2	54_n3_gr	NA	7884.5	136.341667	62.0583333	7466.83333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Euchaetidae>Paraeuchaeta	Paraeuchaeta	Astrid Cornils	3	54_n4_gr	NA	11698.35294	182.6470588	75.67058824	11299.47059	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	200	500	75_n3	77	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Euchaetidae>Paraeuchaeta	Paraeuchaeta	Astrid Cornils	1	75_n3_gr	NA	10815	156.1	88.2	10027	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	2	127_n1_gr	NA	17122.83333	185.2666667	111.0833333	16837.83333	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	3	127_n1_kl	NA	4876.571429	136.3	47.02857143	4766.142857	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	2	127_n2_gr	NA	13960	177.15	100.35	13799	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	39_n2_gr	NA	129677	383.08	242.92	127027.2	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	3	39_n3_gr	NA	20170.6923	172.169231	88.8461539	17925.1539	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	44_n3_gr	NA	12828	132.1	123.6	12827	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	44_n3_kl	NA	3475	123	36.98	3463.2	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	54_n2_gr	NA	27635.33333	290.5666667	113.2333333	26862.83333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	54_n3_gr	NA	239289.8333	553.05	371.15	195754.3333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	54_n4_gr	NA	113038	479.9	299.9	91073	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	300	500	71_n2	52	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>part	part<Cnidaria	Astrid Cornils	1	71_n2_gr	NA	4656.111111	113.8777778	46.52222222	4611.444444	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Annelida>Polychaeta>Errantia>Lopadorrhynchidae>Pelagobia	Pelagobia	Astrid Cornils	2	127_n1_kl	NA	2483.77778	69.6555556	41.8	2471	0.0106
Polarstern	PS78	PS78_019	5	Fram Strait	19	NA	20110625	182200	78.837333	6.018833	2462	500	1000	19_n2	116	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Annelida>Polychaeta>Errantia>Lopadorrhynchidae>Pelagobia	Pelagobia	Astrid Cornils	1	19_500_n2	NA	10215.6	198.52	64.34	10113.5	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Annelida>Polychaeta	Polychaeta	Astrid Cornils	1	39_n4_kl	NA	2098.5	59.6	42.25	2098.5	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Annelida>Polychaeta	Polychaeta	Astrid Cornils	3	44_n2_kl	NA	1939.181818	65.48181818	32.99090909	1931.636364	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	127_n1_kl	NA	4826.8	127.32	48.4	4802.9	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	5	127_n2_kl	NA	4187.588235	118.1588235	44.38823529	4147	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	100	200	127_n3	26	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	2	127_n3_kl	NA	4072	114.45	44.6375	4044	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	127_n5_kl	NA	2293.578947	82.15	33.31315789	2279.157895	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	39_n3_gr	NA	4149.666667	123.8	42.9	4148	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	39_n4_gr	NA	3280.5	109.9	37.91666667	3248.833333	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	14	39_n5_kl	NA	1475.683333	63.69833333	28.63333333	1466.866667	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	200	500	44_n3	75	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	44_n3_gr	NA	4088.789474	119.6736842	43.41578947	4077.684211	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	50	200	44_n4	37.5	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	4	44_n4_kl	NA	1465.083333	56.73333333	31.45	1462.666667	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	5	44_n5_gr	NA	3452.630631	109.7693694	38.92792793	3432.891892	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	6	44_n5_kl	NA	2027.090909	72.09848485	34.66212121	1993.333333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	54_n1_kl	NA	2072.5	82.275	30.15	2036	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	54_n3_kl	NA	3431.428571	102.6285714	40.22857143	3424.571429	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	4	54_n4_gr	NA	3608.478261	113.1130435	40.39565217	3588.130435	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	7	54_n4_kl	NA	1604.741573	63.21348315	31.52696629	1592.438202	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	54_n5_gr	NA	3090.538462	104.6230769	36.21025641	3072.794872	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	7	54_n5_kl	NA	1780.590909	67.96060606	32.16439394	1764.325758	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	50	200	75_n4	39	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Clausocalanidae>Pseudocalanus	Pseudocalanus	Astrid Cornils	1	75_n4_kl	NA	2061	70.65	37.1	2049.5	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Rhabdoon reesi	Rhabdoon reesi	Astrid Cornils	2	54_n1_kl	NA	3244.85714	79.7428571	49.2571429	3244.85714	0.0106
Polarstern	PS78	PS78_025	3	Fram Strait	25	NA	20110626	125200	78.832333	7.002667	1465.5	200	500	25_n3	77	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Scolecitrichidae>Scaphocalanus	Scaphocalanus	Astrid Cornils	1	25_n3_500	NA	4461	125.2	45.4	4436	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Scolecitrichidae>Scaphocalanus	Scaphocalanus	Astrid Cornils	1	54_n1_gr	NA	6698.25	142.94	59.305	6650	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Scolecitrichidae>Scaphocalanus	Scaphocalanus	Astrid Cornils	1	54_n3_gr	NA	9123.2	170.18	68.46	9044.4	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	500	1000	75_n2	143	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Scolecitrichidae>Scaphocalanus	Scaphocalanus	Astrid Cornils	2	75_n2_kl	NA	3673.5	99.7625	46.4125	3664.875	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Scolecitrichidae>Scolecithricella	Scolecithricella	Astrid Cornils	1	127_n1_gr	NA	4901	131.2	46.65	4852.5	0.0106
Polarstern	PS78	PS78_019	5	Fram Strait	19	NA	20110625	182200	78.837333	6.018833	2462	500	1000	19_n2	116	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Hydroidolina>Siphonophorae	Siphonophorae	Astrid Cornils	1	19_500_n2	NA	13356	197.1714286	80.74285714	12398.42857	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Hydroidolina>Siphonophorae	Siphonophorae	Astrid Cornils	1	39_n2_gr	NA	27954.92857	295.5357143	109.9285714	27177.64286	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Hydroidolina>Siphonophorae	Siphonophorae	Astrid Cornils	1	54_n3_gr	NA	61508	505.9	154.8	52454	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Trachylina>Trachymedusae>Rhopalonematidae>Sminthea	Sminthea	Astrid Cornils	2	39_n2_gr	NA	69703.33333	340.9333333	234.9	49590.33333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Trachylina>Narcomedusae>Aeginidae>Solmundella	Solmundella	Astrid Cornils	1	54_n1_kl	NA	2218	60	47.1	2128	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	300	500	71_n2	52	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Cnidaria>Hydrozoa>Trachylina>Narcomedusae>Aeginidae>Solmundella	Solmundella	Astrid Cornils	1	71_n2_kl	NA	893	47.5	24	893	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	7	127_n1_kl	NA	2472	80.1	39.3	2396	0.0106
Polarstern	PS78	PS78_035	2	Fram Strait	35	NA	20110628	140900	78.8335	3.997833333	2393.5	500	1000	35_n2	134	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	1	35_n2_64_150	NA	578.5	38.7	19.05	578	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	1000	1500	39_n1	135	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	4	39_n1_kl	NA	2826.058824	90.70588235	39.08823529	2795.823529	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	11	44_n1_kl	NA	2889.142857	91.05714286	39.1	2864.857143	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	9	44_n2_kl	NA	2889.142857	91.05714286	39.1	2864.857143	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	1	54_n1_gr	NA	9916.8	164.85	75.7	9671.5	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	3	54_n1_kl	NA	2978	81.72	43.22	2955.2	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	500	600	71_n1	25	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	9	71_n1_kl	NA	1294.588235	51.20294118	30.96470588	1291.029412	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	300	500	71_n2	52	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	6	71_n2_kl	NA	2505.907407	72.30555556	41.65925926	2476.833333	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	1000	1500	75_n1	133	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	3	75_n1_gr	NA	6594.08	134.72	61.364	6447.88	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	1000	1500	75_n1	133	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	8	75_n1_kl	NA	3855.947368	99.84736842	48.92105263	3793.947368	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	500	1000	75_n2	143	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	8	75_n2_kl	NA	2765.541667	80.175	42.89583333	2736.708333	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	200	500	75_n3	77	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus	Spinocalanus	Astrid Cornils	4	75_n3_kl	NA	3362.016393	85.61803279	48.56229508	3318.52459	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	1000	1500	39_n1	135	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus>Spinocalanus antarcticus	Spinocalanus antarcticus	Astrid Cornils	1	39_n1_gr	NA	22431.5	237.13	120.79	22077.5	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus>Spinocalanus antarcticus	Spinocalanus antarcticus	Astrid Cornils	1	54_n1_gr	NA	22641	247.9333333	115.9	22351	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus>Spinocalanus magnus	Spinocalanus magnus	Astrid Cornils	3	54_n1_kl	NA	2207	67.43333333	38.7	2207	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus>Spinocalanus antarcticus	Spinocalanus antarcticus	Astrid Cornils	1	54_n2_gr	NA	23868	240.9	126.2	23504	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	1000	1500	75_n1	133	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Spinocalanidae>Spinocalanus>Spinocalanus antarcticus	Spinocalanus antarcticus	Astrid Cornils	2	75_n1_gr	NA	21796.5	235.1125	118.375	21593.125	0.0106
