object_id	image name	Area	Mean	StdDev	Min	Max	Major	Minor	Angle	Feret	Slice	FeretX	FeretY	FeretAngle	MinFeret	Length (pixel)	Length (mm)
25_n3_500_d2_1_167	25_n3_500_d2_1_167.jpg	45	172.511	16.72	151	229	0	0	0	44.822	1	26	64	51.34	0.125	44.822	0.4751132
25_n3_500_d2_1_178	25_n3_500_d2_1_178.jpg	90	222.389	21.325	188	255	0	0	0	85.866	1	30	37	14.845	12.474	89.476	0.9484456
25_n3_500_d2_1_20	25_n3_500_d2_1_20.jpg	59	210.458	15.463	171	255	0	0	0	58.181	1	30	49	28.768	0.236	58.181	0.6167186
25_n3_500_d2_1_206	25_n3_500_d2_1_206.jpg	72	189.653	28.073	136	255	0	0	0	71.847	1	50	28	145.204	0.256	71.847	0.7615782
25_n3_500_d2_1_226	25_n3_500_d2_1_226.jpg	97	205.247	23.521	144	236	0	0	0	90.272	1	26	39	94.447	16.435	96.328	1.0210768
25_n3_500_d2_1_231	25_n3_500_d2_1_231.jpg	42	169.405	28.184	142	255	0	0	0	41.183	1	12	50	60.945	0.039	41.183	0.4365398
25_n3_500_d2_1_232	25_n3_500_d2_1_232.jpg	94	173.17	20.119	139	234	0	0	0	93.231	1	72	64	22.714	0.349	93.231	0.9882486
25_n3_500_d2_1_24	25_n3_500_d2_1_24.jpg	97	213.732	20.803	172	255	0	0	0	90.697	1	21	32	124.216	16.116	96.14	1.019084
25_n3_500_d2_1_247	25_n3_500_d2_1_247.jpg	67	163.97	27.032	136	255	0	0	0	66.483	1	34	34	105.709	0.242	66.483	0.7047198
25_n3_500_d2_1_248	25_n3_500_d2_1_248.jpg	56	211.429	15.362	168	242	0	0	0	55.073	1	20	53	29.358	0.137	55.073	0.5837738
25_n3_500_d2_1_253	25_n3_500_d2_1_253.jpg	64	202.281	15.562	175	230	0	0	0	63.695	1	26	27	157.865	0.151	63.695	0.675167
25_n3_500_d2_1_267	25_n3_500_d2_1_267.jpg	128	190.656	25.191	128	232	0	0	0	127.318	1	58	28	175.946	0.119	127.318	1.3495708
25_n3_500_d2_1_328	25_n3_500_d2_1_328.jpg	322	240.137	10.966	204	255	0	0	0	318.201	1	34	64	107.182	21.039	321.863	3.4117478
25_n3_500_d2_1_339	25_n3_500_d2_1_339.jpg	71	197.789	12.932	174	234	0	0	0	70.838	1	20	39	18.947	0.066	70.838	0.7508828
25_n3_500_d2_1_359	25_n3_500_d2_1_359.jpg	172	192.395	31.401	115	241	0	0	0	135.152	1	55	154	58.309	47.283	171.509	1.8179954
25_n3_500_d2_1_360	25_n3_500_d2_1_360.jpg	137	161.737	19.699	128	201	0	0	0	136.308	1	29	241	75.556	0.133	136.308	1.4448648
25_n3_500_d2_1_363	25_n3_500_d2_1_363.jpg	69	183.507	20.977	138	221	0	0	0	68.447	1	20	18	154.933	0.081	68.447	0.7255382
25_n3_500_d2_1_380	25_n3_500_d2_1_380.jpg	98	126.684	39.235	87	232	0	0	0	97.046	1	29	30	178.229	0.387	97.046	1.0286876
25_n3_500_d2_1_397	25_n3_500_d2_1_397.jpg	133	204.985	21.26	170	255	0	0	0	132.061	1	93	36	91.736	0.543	132.061	1.3998466
25_n3_500_d2_1_411	25_n3_500_d2_1_411.jpg	99	194.606	18.197	167	238	0	0	0	98.326	1	34	32	4.667	0.286	98.326	1.0422556
25_n3_500_d2_1_414	25_n3_500_d2_1_414.jpg	87	190.241	16.402	163	239	0	0	0	86.023	1	54	110	54.462	0.057	86.023	0.9118438
25_n3_500_d2_1_422	25_n3_500_d2_1_422.jpg	74	196.608	18.114	155	231	0	0	0	73.878	1	55	22	140.492	0.01	73.878	0.7831068
25_n3_500_d2_1_427	25_n3_500_d2_1_427.jpg	79	200.329	24.139	140	255	0	0	0	78.39	1	42	118	60.164	0.225	78.39	0.830934
25_n3_500_d2_1_431	25_n3_500_d2_1_431.jpg	63	190.857	23.97	132	240	0	0	0	62.298	1	31	57	108.726	0.245	62.298	0.6603588
25_n3_500_d2_1_432	25_n3_500_d2_1_432.jpg	48	208.396	13.709	184	255	0	0	0	47.424	1	26	16	137.564	0.053	47.424	0.5026944
25_n3_500_d2_1_439	25_n3_500_d2_1_439.jpg	77	181.545	26.597	147	255	0	0	0	76.557	1	40	50	23.886	0.152	76.557	0.8115042
25_n3_500_d2_1_442	25_n3_500_d2_1_442.jpg	64	191.078	18	167	243	0	0	0	63.008	1	29	49	179.091	0.1	63.008	0.6678848
25_n3_500_d2_1_446	25_n3_500_d2_1_446.jpg	74	199.378	14.418	165	229	0	0	0	73.682	1	65	36	7.8	0.257	73.682	0.7810292
25_n3_500_d2_1_77	25_n3_500_d2_1_77.jpg	156	169.673	59.098	99	255	0	0	0	155.708	1	452	111	118.376	0.338	155.708	1.6505048
25_n3_500_d2_1_92	25_n3_500_d2_1_92.jpg	70	186.043	16.28	154	223	0	0	0	69.635	1	21	18	125.059	0.072	69.635	0.738131
25_n3_500_d2_1_95	25_n3_500_d2_1_95.jpg	137	173.241	31.027	125	231	0	0	0	136.473	1	50	85	98.427	0.174	136.473	1.4466138
25_n3_500_d2_1_99	25_n3_500_d2_1_99.jpg	58	190.862	16.763	166	231	0	0	0	57.219	1	18	84	84.987	0.013	57.219	0.6065214
25_n3_64_d16_1_150	25_n3_64_d16_1_150.jpg	34	174.735	36.375	130	255	0	0	0	33.015	1	8	38	54.866	0.077	33.015	0.349959
25_n3_64_d16_1_154	25_n3_64_d16_1_154.jpg	40	173	27.918	138	239	0	0	0	39.217	1	27	15	109.359	0.097	39.217	0.4157002
25_n3_64_d16_1_182	25_n3_64_d16_1_182.jpg	65	190.508	20.802	159	241	0	0	0	64.9	1	18	25	146.31	0.215	64.9	0.68794
25_n3_64_d16_1_440	25_n3_64_d16_1_440.jpg	87	168.828	18.236	146	228	0	0	0	86.313	1	22	52	169.992	0.012	86.313	0.9149178
25_n3_64_d16_1_445	25_n3_64_d16_1_445.jpg	53	200.66	15.57	167	234	0	0	0	52.24	1	34	72	84.508	0.007	52.24	0.553744
25_n3_64_d16_1_47	25_n3_64_d16_1_47.jpg	47	210.532	14.686	190	255	0	0	0	46.174	1	26	25	4.97	0.024	46.174	0.4894444
25_n3_64_d16_150_1040	25_n3_64_d16_150_1040.jpg	35	201.429	13.389	175	229	0	0	0	34.059	1	9	48	86.634	0.079	34.059	0.3610254
25_n3_64_d16_150_1126	25_n3_64_d16_150_1126.jpg	30	228.533	12.255	212	255	0	0	0	29.53	1	12	7	118.301	0.103	29.53	0.313018
25_n3_64_d16_150_1267	25_n3_64_d16_150_1267.jpg	34	180.941	17.415	160	240	0	0	0	33.136	1	12	43	84.806	0.112	33.136	0.3512416
25_n3_64_d16_150_966	25_n3_64_d16_150_966.jpg	31	211.903	14.82	195	254	0	0	0	30.871	1	7	12	155.095	0.051	30.871	0.3272326
25_n4_1000_d2_1_126	25_n4_1000_d2_1_126.jpg	339	152.667	26.391	120	255	0	0	0	338.528	1	216	139	158.513	0.076	338.528	3.5883968
25_n4_1000_d2_1_17	25_n4_1000_d2_1_17.jpg	209	125.99	45.296	61	238	0	0	0	208.54	1	57	128	118.654	0.562	208.54	2.210524
25_n4_1000_d2_1_30	25_n4_1000_d2_1_30.jpg	50	223.32	5.741	214	238	0	0	0	49.254	1	15	13	95.826	0.149	49.254	0.5220924
25_n4_1000_d2_1_51	25_n4_1000_d2_1_51.jpg	49	206.959	9.265	187	234	0	0	0	48.826	1	20	15	145.008	0.007	48.826	0.5175556
25_n4_1000_d2_1_64	25_n4_1000_d2_1_64.jpg	313	160.827	18.05	129	225	0	0	0	312.187	1	201	348	42.274	1.233	312.187	3.3091822
25_n4_1000_d2_1_83	25_n4_1000_d2_1_83.jpg	258	141.496	25.274	108	225	0	0	0	257.031	1	120	454	47.996	0.017	257.031	2.7245286
25_n4_1000_d2_1_89	25_n4_1000_d2_1_89.jpg	255	129.349	35.523	94	255	0	0	0	254.283	1	149	343	82.316	0.817	254.283	2.6953998
25_n4_1000_d2_1_91	25_n4_1000_d2_1_91.jpg	56	197.429	19.399	154	233	0	0	0	55.444	1	20	97	129.144	0.139	55.444	0.5877064
25_n4_1000_d2_1_97	25_n4_1000_d2_1_97.jpg	275	147.451	18.312	120	207	0	0	0	274.171	1	187	238	25.724	1.071	274.171	2.9062126
25_n4_500_d2_1_10	25_n4_500_d2_1_10.jpg	89	163.461	19.367	141	235	0	0	0	88.278	1	57	48	4.548	0.074	88.278	0.9357468
25_n4_500_d2_1_101	25_n4_500_d2_1_101.jpg	154	155.688	32.295	109	239	0	0	0	144.156	1	75	184	77.989	25.257	153.862	1.6309372
25_n4_500_d2_1_132	25_n4_500_d2_1_132.jpg	213	172.056	19.022	135	255	0	0	0	212.869	1	155	91	134.048	0.18	212.869	2.2564114
25_n4_500_d2_1_135	25_n4_500_d2_1_135.jpg	142	188.352	20.243	149	219	0	0	0	105.19	1	45	41	114.128	39.857	141.98	1.504988
25_n4_500_d2_1_142	25_n4_500_d2_1_142.jpg	66	176.939	19.221	152	220	0	0	0	65.031	1	32	44	178.238	0.27	65.031	0.6893286
25_n4_500_d2_1_164	25_n4_500_d2_1_164.jpg	114	138.982	37.308	94	255	0	0	0	113.159	1	35	34	146.17	0.335	113.159	1.1994854
25_n4_500_d2_1_170	25_n4_500_d2_1_170.jpg	95	143.179	27.203	108	235	0	0	0	94.085	1	49	181	87.563	0.104	94.085	0.997301
25_n4_500_d2_1_176	25_n4_500_d2_1_176.jpg	91	156.341	18.653	128	234	0	0	0	90.255	1	31	59	9.567	0.105	90.255	0.956703
25_n4_500_d2_1_190	25_n4_500_d2_1_190.jpg	69	186.101	17.99	165	236	0	0	0	68.007	1	41	82	36.027	0.032	68.007	0.7208742
25_n4_500_d2_1_52	25_n4_500_d2_1_52.jpg	184	197.598	23.991	152	242	0	0	0	180.624	1	26	63	101.497	11.707	183.198	1.9418988
25_n4_500_d2_1_56	25_n4_500_d2_1_56.jpg	93	154.613	19.092	136	210	0	0	0	92.892	1	35	33	165.665	0.267	92.892	0.9846552
25_n4_500_d2_1_60	25_n4_500_d2_1_60.jpg	109	154.45	28.014	120	239	0	0	0	108.19	1	36	106	44.626	0.237	108.19	1.146814
25_n4_500_d2_1_61	25_n4_500_d2_1_61.jpg	94	122.862	25.051	99	220	0	0	0	93.477	1	73	79	34.54	0.065	93.477	0.9908562
25_n4_500_d2_1_75	25_n4_500_d2_1_75.jpg	93	161.398	36.255	121	242	0	0	0	92.957	1	22	114	49.8	0.325	92.957	0.9853442
25_n4_500_d2_1_80	25_n4_500_d2_1_80.jpg	91	183.89	18.714	151	228	0	0	0	90.824	1	27	57	20.63	0.206	90.824	0.9627344
25_n4_500_d2_1_9	25_n4_500_d2_1_9.jpg	170	179.871	19.851	152	228	0	0	0	169	1	47	80	157.38	0.354	169	1.7914
25_n4_64_d16_1_199	25_n4_64_d16_1_199.jpg	97	189.072	18.162	152	224	0	0	0	96.385	1	106	31	112.574	0.125	96.385	1.021681
25_n4_64_d16_1_281	25_n4_64_d16_1_281.jpg	118	190.847	20.021	159	236	0	0	0	97.129	1	26	57	177.049	33.313	117.89	1.249634
25_n4_64_d16_1_466	25_n4_64_d16_1_466.jpg	177	161.701	33.446	107	231	0	0	0	130.648	1	69	121	16.909	54.016	176.516	1.8710696
25_n4_64_d16_1_63	25_n4_64_d16_1_63.jpg	96	165.271	24.886	122	255	0	0	0	79.404	1	31	58	16.837	26.387	95.404	1.0112824
25_n4_64_d16_1_83	25_n4_64_d16_1_83.jpg	284	191.842	18.672	159	240	0	0	0	204.707	1	75	221	32.836	86.521	284.028	3.0106968
25_n4_64_d16_150_633	25_n4_64_d16_150_633.jpg	35	213.114	11.419	194	234	0	0	0	34.482	1	16	11	106.858	0.085	34.482	0.3655092
25_n4_64_d16_150_717	25_n4_64_d16_150_717.jpg	41	212.902	16.099	183	255	0	0	0	40.311	1	14	14	133.995	0.004	40.311	0.4272966
25_n5_500_d4_1_114	25_n5_500_d4_1_114.jpg	134	192.112	15.081	164	231	0	0	0	133.6	1	38	32	149.404	0.224	133.6	1.41616
25_n5_500_d4_1_179	25_n5_500_d4_1_179.jpg	111	201.748	11.281	171	234	0	0	0	110.114	1	36	31	2.603	0.197	110.114	1.1672084
25_n5_500_d4_1_191	25_n5_500_d4_1_191.jpg	141	187.716	16.196	159	233	0	0	0	140.716	1	33	43	134.712	0.521	140.716	1.4915896
25_n5_500_d4_1_217	25_n5_500_d4_1_217.jpg	148	198.412	15.598	170	233	0	0	0	147.139	1	34	37	99.782	0.559	147.139	1.5596734
25_n5_500_d4_1_33	25_n5_500_d4_1_33.jpg	86	155.047	13.526	134	189	0	0	0	82.006	1	36	49	0.699	12.487	86.006	0.9116636
25_n5_500_d4_1_37	25_n5_500_d4_1_37.jpg	93	202.344	12.101	172	229	0	0	0	92.087	1	65	27	2.49	0.017	92.087	0.9761222
25_n5_500_d4_1_41	25_n5_500_d4_1_41.jpg	141	201.83	13.798	174	237	0	0	0	140.431	1	32	36	94.493	0.018	140.431	1.4885686
25_n5_500_d4_1_43	25_n5_500_d4_1_43.jpg	97	188.165	15.19	170	230	0	0	0	96.566	1	24	20	148.12	0.203	96.566	1.0235996
25_n5_500_d4_1_58	25_n5_500_d4_1_58.jpg	239	187.251	22.351	142	227	0	0	0	203.578	1	83	76	123.378	56.532	238.459	2.5276654
25_n5_64_d32_1_133	25_n5_64_d32_1_133.jpg	220	171.982	22.785	119	214	0	0	0	179.744	1	72	91	124.574	52.9	219.32	2.324792
25_n5_64_d32_1_181	25_n5_64_d32_1_181.jpg	100	181.53	22.243	148	242	0	0	0	99.93	1	65	38	108.072	0.126	99.93	1.059258
25_n5_64_d32_1_61	25_n5_64_d32_1_61.jpg	151	157.159	28.059	109	215	0	0	0	90.477	1	34	40	110.037	39.764	150.44	1.594664
25_n5_64_d32_150_126	25_n5_64_d32_150_126.jpg	35	220.057	9.728	203	239	0	0	0	34.132	1	14	11	148.173	0.103	34.132	0.3617992
25_n5_64_d32_150_187	25_n5_64_d32_150_187.jpg	22	171.636	17.382	150	223	0	0	0	21.024	1	16	7	92.726	0.083	21.024	0.2228544
25_n5_64_d32_150_463	25_n5_64_d32_150_463.jpg	33	214.576	6.408	207	236	0	0	0	32.016	1	20	34	51.34	0.089	32.016	0.3393696
35_1000_n1_d2_1_115	35_1000_n1_d2_1_115.jpg	107	138.411	37.123	102	255	0	0	0	106.452	1	161	40	115.602	0.19	106.452	1.1283912
35_1000_n1_d2_1_125	35_1000_n1_d2_1_125.jpg	1126	106.32	27.503	63	178	0	0	0	928.33	1	496	360	129.142	288.895	1125.847	11.9339782
35_1000_n1_d2_1_126	35_1000_n1_d2_1_126.jpg	2779	77.812	18.918	48	134	0	0	0	1835.725	1	440	1036	121.092	883.505	2778.576	29.4529056
35_1000_n1_d2_1_128	35_1000_n1_d2_1_128.jpg	638	104.897	14.565	83	172	0	0	0	637.059	1	322	416	118.094	1.041	637.059	6.7528254
35_1000_n1_d2_1_133	35_1000_n1_d2_1_133.jpg	191	209.283	21.064	169	255	0	0	0	190.547	1	61	48	115.489	0.036	190.547	2.0197982
35_1000_n1_d2_1_2	35_1000_n1_d2_1_2.jpg	184	127.902	33.577	99	255	0	0	0	183.469	1	152	438	170.589	0.285	183.469	1.9447714
35_1000_n1_d2_1_27	35_1000_n1_d2_1_27.jpg	248	157.625	33.556	111	240	0	0	0	247.342	1	90	249	19.607	0.462	247.342	2.6218252
35_1000_n1_d2_1_38	35_1000_n1_d2_1_38.jpg	171	137.509	37.636	91	226	0	0	0	170.792	1	40	172	162.626	0.375	170.792	1.8103952
35_1000_n1_d2_1_45	35_1000_n1_d2_1_45.jpg	255	110.392	36.752	74	255	0	0	0	254.71	1	217	82	4.278	0.987	254.71	2.699926
35_1000_n1_d2_1_47	35_1000_n1_d2_1_47.jpg	282	174.422	23.311	138	241	0	0	0	281.114	1	168	331	41.972	0.137	281.114	2.9798084
35_1000_n1_d2_1_5	35_1000_n1_d2_1_5.jpg	157	144.223	16.606	127	222	0	0	0	156.029	1	183	289	88.898	0.277	156.029	1.6539074
35_1000_n1_d2_1_60	35_1000_n1_d2_1_60.jpg	349	126.693	41.065	69	255	0	0	0	348.769	1	235	284	14.275	1.368	348.769	3.6969514
35_1000_n1_d2_1_69	35_1000_n1_d2_1_69.jpg	193	184.684	24.105	157	238	0	0	0	192.354	1	92	216	44.157	0.529	192.354	2.0389524
35_1000_n1_d2_1_76	35_1000_n1_d2_1_76.jpg	266	152.034	33.702	116	255	0	0	0	265.068	1	171	236	119.37	0.604	265.068	2.8097208
35_1000_n1_d2_1_91	35_1000_n1_d2_1_91.jpg	443	81.612	20.087	68	255	0	0	0	442.475	1	359	290	121.319	1.397	442.475	4.690235
35_1000_n2_d4_1_1	35_1000_n2_d4_1_1.jpg	354	131.828	27.326	98	224	0	0	0	353.815	1	230	459	49.241	1.486	353.815	3.750439
35_1000_n2_d4_1_11	35_1000_n2_d4_1_11.jpg	732	97.724	16.899	71	233	0	0	0	731.982	1	645	1212	84.827	2.212	731.982	7.7590092
35_1000_n2_d4_1_115	35_1000_n2_d4_1_115.jpg	133	185.256	19.449	154	255	0	0	0	132.322	1	83	88	132.856	0.332	132.322	1.4026132
35_1000_n2_d4_1_125	35_1000_n2_d4_1_125.jpg	213	140.878	30.579	112	235	0	0	0	212.596	1	57	57	97.025	0.092	212.596	2.2535176
35_1000_n2_d4_1_148	35_1000_n2_d4_1_148.jpg	172	151.576	20.928	125	255	0	0	0	171.047	1	102	141	119.412	0.261	171.047	1.8130982
35_1000_n2_d4_1_157	35_1000_n2_d4_1_157.jpg	271	117.273	27.718	91	218	0	0	0	270.296	1	95	181	102.391	0.515	270.296	2.8651376
35_1000_n2_d4_1_16	35_1000_n2_d4_1_16.jpg	590	223.015	35.691	134	255	0	0	0	589.406	1	148	848	157.874	1.3	589.406	6.2477036
35_1000_n2_d4_1_162	35_1000_n2_d4_1_162.jpg	149	117.148	23.471	95	215	0	0	0	148.973	1	53	154	6.553	0.137	148.973	1.5791138
35_1000_n2_d4_1_176	35_1000_n2_d4_1_176.jpg	211	124.403	18.689	104	201	0	0	0	210.64	1	54	62	153.192	0.705	210.64	2.232784
35_1000_n2_d4_1_181	35_1000_n2_d4_1_181.jpg	170	127.018	19.318	104	231	0	0	0	169.358	1	56	127	176.276	0.662	169.358	1.7951948
35_1000_n2_d4_1_182	35_1000_n2_d4_1_182.jpg	253	95.534	25.487	70	210	0	0	0	252.699	1	122	485	72.497	0.012	252.699	2.6786094
35_1000_n2_d4_1_202	35_1000_n2_d4_1_202.jpg	288	153.826	33.442	116	255	0	0	0	287.842	1	88	198	4.383	0.586	287.842	3.0511252
35_1000_n2_d4_1_22	35_1000_n2_d4_1_22.jpg	551	133.383	22.376	99	223	0	0	0	550.84	1	409	1004	60.41	0.866	550.84	5.838904
35_1000_n2_d4_1_229	35_1000_n2_d4_1_229.jpg	503	132.61	33.748	86	205	0	0	0	391.625	1	158	474	61.144	134.82	502.809	5.3297754
35_1000_n2_d4_1_230	35_1000_n2_d4_1_230.jpg	283	215.244	23.92	163	255	0	0	0	282.121	1	147	388	19.463	0.184	282.121	2.9904826
35_1000_n2_d4_1_24	35_1000_n2_d4_1_24.jpg	1884	166.453	39.813	76	216	0	0	0	1103.226	1	354	794	177.298	676.196	1883.579	19.9659374
35_1000_n2_d4_1_27	35_1000_n2_d4_1_27.jpg	262	109.42	29.234	84	234	0	0	0	261.964	1	91	173	23.629	0.592	261.964	2.7768184
35_1000_n2_d4_1_38	35_1000_n2_d4_1_38.jpg	257	155.42	27.977	114	255	0	0	0	256.158	1	192	199	92.013	0.06	256.158	2.7152748
35_1000_n2_d4_1_39	35_1000_n2_d4_1_39.jpg	293	119.331	24.526	94	210	0	0	0	292.576	1	256	469	64.924	0.388	292.576	3.1013056
35_1000_n2_d4_1_47	35_1000_n2_d4_1_47.jpg	546	247.425	14.004	181	255	0	0	0	545.55	1	302	676	72.395	0.996	545.55	5.78283
35_1000_n2_d4_1_65	35_1000_n2_d4_1_65.jpg	320	139.153	33.206	83	255	0	0	0	319.312	1	292	432	10.465	0.193	319.312	3.3847072
35_1000_n2_d4_1_82	35_1000_n2_d4_1_82.jpg	284	159.68	26.943	94	216	0	0	0	283.115	1	88	382	74.638	0.684	283.115	3.001019
35_1000_n2_d4_1_87	35_1000_n2_d4_1_87.jpg	224	146.929	33.292	112	255	0	0	0	223.235	1	48	237	28.057	0.224	223.235	2.366291
35_1000_n3_d4_1_105	35_1000_n3_d4_1_105.jpg	647	142.81	40.27	88	238	0	0	0	589.406	1	210	218	112.126	120.518	646.382	6.8516492
35_1000_n3_d4_1_107	35_1000_n3_d4_1_107.jpg	535	123.232	24.097	90	203	0	0	0	442.295	1	174	104	137.291	99.895	534.109	5.6615554
35_1000_n3_d4_1_108	35_1000_n3_d4_1_108.jpg	900	117.754	39.059	70	209	0	0	0	825.324	1	417	421	5.144	160.729	899.685	9.536661
35_1000_n3_d4_1_162	35_1000_n3_d4_1_162.jpg	255	151.969	22.649	108	236	0	0	0	254.515	1	80	127	121.504	0.019	254.515	2.697859
35_1000_n3_d4_1_170	35_1000_n3_d4_1_170.jpg	182	141.181	28.943	108	239	0	0	0	181.466	1	164	144	23.033	0.104	181.466	1.9235396
35_1000_n3_d4_1_177	35_1000_n3_d4_1_177.jpg	269	107.338	33.193	77	202	0	0	0	268.896	1	121	271	24.85	0.706	268.896	2.8502976
35_1000_n3_d4_1_178	35_1000_n3_d4_1_178.jpg	199	116.467	36.332	85	236	0	0	0	198.023	1	108	341	89.132	0.456	198.023	2.0990438
35_1000_n3_d4_1_195	35_1000_n3_d4_1_195.jpg	291	136.454	21.325	101	200	0	0	0	290.3	1	84	131	108.685	0.935	290.3	3.07718
35_1000_n3_d4_1_211	35_1000_n3_d4_1_211.jpg	253	127.81	23.85	98	195	0	0	0	252.486	1	98	320	43.877	0.543	252.486	2.6763516
35_1000_n3_d4_1_35	35_1000_n3_d4_1_35.jpg	285	136.663	38.249	83	255	0	0	0	284.417	1	69	353	69.845	0.77	284.417	3.0148202
35_1000_n3_d4_1_40	35_1000_n3_d4_1_40.jpg	243	140.058	29.721	112	213	0	0	0	242.986	1	84	241	114.561	0.259	242.986	2.5756516
35_1000_n3_d4_1_44	35_1000_n3_d4_1_44.jpg	167	215.09	12.072	181	239	0	0	0	166.883	1	69	122	28.254	0.716	166.883	1.7689598
35_1000_n3_d4_1_62	35_1000_n3_d4_1_62.jpg	256	164.566	16.198	143	219	0	0	0	255.838	1	61	349	81.458	0.187	255.838	2.7118828
35_1000_n3_d4_1_64	35_1000_n3_d4_1_64.jpg	455	146.259	28.196	104	190	0	0	0	454.612	1	162	541	68.854	1.159	454.612	4.8188872
35_1000_n3_d4_1_68	35_1000_n3_d4_1_68.jpg	328	116.915	31.258	89	235	0	0	0	327.622	1	72	536	71.123	0.701	327.622	3.4727932
35_1000_n4_d8_1_159	35_1000_n4_d8_1_159.jpg	299	128.779	19.481	108	255	0	0	0	298.007	1	234	137	179.615	0.601	298.007	3.1588742
35_1000_n4_d8_1_185	35_1000_n4_d8_1_185.jpg	193	143.87	29.733	107	238	0	0	0	192.042	1	88	73	125.676	0.591	192.042	2.0356452
35_1000_n4_d8_1_197	35_1000_n4_d8_1_197.jpg	304	133.546	25.613	103	221	0	0	0	303.209	1	80	91	98.344	0.826	303.209	3.2140154
35_1000_n4_d8_1_225	35_1000_n4_d8_1_225.jpg	277	123.556	38.122	86	255	0	0	0	276.856	1	181	65	173.363	0.663	276.856	2.9346736
35_1000_n4_d8_1_249	35_1000_n4_d8_1_249.jpg	258	136.264	30.213	93	230	0	0	0	257.948	1	77	66	123.136	0.611	257.948	2.7342488
35_1000_n4_d8_1_313	35_1000_n4_d8_1_313.jpg	290	132.89	22.917	108	218	0	0	0	289.111	1	260	122	91.586	0.432	289.111	3.0645766
35_1000_n4_d8_1_42	35_1000_n4_d8_1_42.jpg	265	120.879	37.349	81	255	0	0	0	264.201	1	99	303	37	7.62E-05	264.201	2.8005306
35_1000_n4_d8_1_70	35_1000_n4_d8_1_70.jpg	289	134.509	21.165	102	220	0	0	0	273.359	1	75	94	140.194	46.528	289.034	3.0637604
35_1000_n4_d8_1_79	35_1000_n4_d8_1_79.jpg	250	133.424	37.184	100	255	0	0	0	249.704	1	103	162	125.218	0.948	249.704	2.6468624
35_1000_n4_d8_1_9	35_1000_n4_d8_1_9.jpg	281	219.466	15.564	186	255	0	0	0	280.644	1	144	376	73.438	0.305	280.644	2.9748264
35_1000_n4_d8_1_94	35_1000_n4_d8_1_94.jpg	265	132.151	23.015	107	224	0	0	0	264.915	1	79	101	4.764	1.093	264.915	2.808099
35_1000_n5_d8_1_142	35_1000_n5_d8_1_142.jpg	309	135.638	31.265	104	237	0	0	0	308.385	1	194	77	151.108	0.58	308.385	3.268881
35_1000_n5_d8_1_240	35_1000_n5_d8_1_240.jpg	258	99.895	16.469	81	196	0	0	0	257.28	1	76	74	92.673	0.778	257.28	2.727168
35_1000_n5_d8_1_258	35_1000_n5_d8_1_258.jpg	284	136.535	23.477	107	255	0	0	0	283.778	1	127	225	32.626	0.624	283.778	3.0080468
35_1000_n5_d8_1_277	35_1000_n5_d8_1_277.jpg	496	119.889	14.563	95	177	0	0	0	495.429	1	332	131	95.676	1.522	495.429	5.2515474
35_1000_n5_d8_1_329	35_1000_n5_d8_1_329.jpg	230	198.73	20.061	158	255	0	0	0	229.993	1	88	117	20.09	0.359	229.993	2.4379258
35_1000_n5_d8_1_36	35_1000_n5_d8_1_36.jpg	170	211.071	16.335	161	238	0	0	0	169.85	1	31	71	98.464	0.107	169.85	1.80041
35_1000_n5_d8_1_40	35_1000_n5_d8_1_40.jpg	224	160.652	27.883	121	255	0	0	0	223.182	1	104	278	78.891	0.423	223.182	2.3657292
35_1000_n5_d8_1_58	35_1000_n5_d8_1_58.jpg	305	164.21	19.154	127	237	0	0	0	304.582	1	105	487	58.972	0.15	304.582	3.2285692
35_500_n1_d2_1_106	35_500_n1_d2_1_106.jpg	129	152.45	22.64	122	225	0	0	0	128.725	1	39	57	9.389	0.249	128.725	1.364485
35_500_n1_d2_1_108	35_500_n1_d2_1_108.jpg	96	151.323	46.34	99	221	0	0	0	95.258	1	51	137	63.166	0.895	95.81	1.015586
35_500_n1_d2_1_111	35_500_n1_d2_1_111.jpg	121	145.851	23.53	121	216	0	0	0	120.83	1	39	54	167.574	0.156	120.83	1.280798
35_500_n1_d2_1_133	35_500_n1_d2_1_133.jpg	164	138.037	30.852	106	255	0	0	0	163.857	1	98	81	119.224	0.642	163.857	1.7368842
35_500_n1_d2_1_134	35_500_n1_d2_1_134.jpg	80	203.375	29.867	139	255	0	0	0	78.102	1	24	40	13.325	5.545	79.56	0.843336
35_500_n1_d2_1_154	35_500_n1_d2_1_154.jpg	134	124.485	17.995	107	219	0	0	0	133.015	1	44	58	0.862	0.321	133.015	1.409959
35_500_n1_d2_1_156	35_500_n1_d2_1_156.jpg	269	200.732	17.53	143	233	0	0	0	268.613	1	261	101	110.256	1.142	268.613	2.8472978
35_500_n1_d2_1_170	35_500_n1_d2_1_170.jpg	118	140.89	38.925	102	234	0	0	0	117.137	1	37	53	148.617	0.239	117.137	1.2416522
35_500_n1_d2_1_172	35_500_n1_d2_1_172.jpg	147	110.884	21.589	90	179	0	0	0	146.537	1	42	139	20.785	0.55	146.537	1.5532922
35_500_n1_d2_1_174	35_500_n1_d2_1_174.jpg	107	130.729	35.492	96	222	0	0	0	106.569	1	64	54	108.605	0.195	106.569	1.1296314
35_500_n1_d2_1_198	35_500_n1_d2_1_198.jpg	167	123.299	33.484	85	225	0	0	0	166.208	1	61	52	164.291	0.605	166.208	1.7618048
